Source,Protocol,Port,IsAttack_Flag,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46
192.168.1.135 (Sensor),ICMP,0,False,0.015119315669949056,0.02468208858248458,0.10211976403147832,0.19597132621335,0.20447411765334,0.020264823333827238,0.017807612152819962,0.023994114203514688,0.1654316526781209,0.11682257875544523,0.2618923013479299,0.14251087666283493,0.2655107256556935,0.10125931799641578,0.15460154391596298,0.08662920951783591,0.08565860920339735,0.13690458069135483,0.0903954830924781,0.16556830348544702,0.21491402527946404,0.06060462846451461,0.05016054086727432,0.14900875747284384,0.11157408602799351,0.03816230306368513,0.048405179896524556,0.29073038792778827,0.1600323151911757,0.2516909059511149,0.12032525668636546,0.16327343114550033,0.24183005550624664,0.021248556208659786,0.171477903991557,0.11951594308313422,0.21862687592091457,0.29349064069914355,0.029662596641010126,0.037431039756598276,0.2427189180861655,0.07636555345120778,0.01400736952270645,0.29551451290030767,0.21999742045833773,0.13511146864754178
192.168.1.112 (Thermostat),TCP,21,False,0.2615299480010254,0.09523337968665746,0.2386731043023077,0.22238455023895085,0.09704423096420217,0.10294355733674547,0.14736094479323442,0.15423187390979598,0.06980019621030989,0.15231122739488573,0.0288490382563995,0.041560479615981534,0.0969235757963464,0.028229017469870714,0.15641267250960172,0.2803795534485545,0.028331606701781954,0.24098012414043762,0.29128481138544365,0.23973321747879084,0.2563826607291317,0.16519854564077607,0.2519736829624304,0.17326823388054957,0.23690047706943207,0.08362960227874496,0.27180731924777607,0.17591222337743576,0.2415102194457693,0.21766538635926264,0.1371166351536061,0.10197649285850166,0.07976530244642188,0.045764742590424005,0.22220789413234532,0.25588467185996727,0.272960075268829,0.1599862203825103,0.07011770942587332,0.2315022920256396,0.154270109740962,0.24347619166801213,0.15930818952238432,0.2964493293429277,0.03817179948679613,0.18598150896649612
192.168.1.112 (Thermostat),TCP,22,True,1.3666849789585864,2.7857529253292252,0.8112181938877157,1.5149788554481503,2.0192753488780406,2.2455494138211396,3.4694499230430784,1.5490333730898476,4.109753445716186,1.9347551443332112,1.3390126154648438,0.8957504033524762,1.930966902685191,3.005430122650294,1.2141766762525124,3.338324096728112,3.6085357615666833,3.6208264604102105,3.0209996655801357,2.080214205066204,2.8732033205440084,3.106063267444509,1.3544842038813842,0.8168557177603566,4.342213433773925,3.141185734198509,4.3319496354731335,3.6883964431503715,4.091541420367306,2.2423323001898066,4.179994750916521,1.7018281118886922,4.378680830154628,3.470852440196592,3.279333089528552,2.1090364820510628,3.0303911802667614,4.327591782041556,4.087523876905013,3.5323521473076056,2.9834171796432827,0.9922957669849197,4.1331484875528846,3.639261299245206,3.1878839853311556,4.205968089121126
192.168.1.112 (Thermostat),ICMP,0,True,4.012963051274562,1.730121479057133,4.3492983630698046,1.1107903201609508,2.1507870397097957,3.3972213672415803,1.612645938660581,1.145426848689974,1.7557865798141228,2.0349797058247807,1.927246992178521,0.7067243985411393,1.1624529719042271,3.418296525773112,4.156854370627421,2.917374793558537,1.726596499230661,1.7753937915546236,4.2445378746808595,0.8828328311296249,2.929409729616526,3.801541705762342,2.6731663318055023,2.392364158876819,2.566800599988376,1.7127733631336204,0.7590580137992838,1.558124299452043,3.8261506144813016,2.360350896799516,2.971428850947797,0.845354019749918,3.2481170095831606,3.447876208513555,2.0492158089181913,3.5344618304110815,2.0026495238251156,4.430904878661868,2.876677835699586,2.8626015484723624,4.319126756977642,0.7655918153138361,1.5429483201829135,2.311983716607603,1.5401439000891526,4.155751011758669
192.168.1.112 (Thermostat),TCP,443,True,2.348412776333736,4.200815999014745,1.811201232325742,0.9906882205903149,0.8758179493587713,3.594230928745052,3.9022113267254452,3.72576630361983,1.0762216879183666,2.607408414356835,3.500913524279005,3.219710974376131,3.300606994665805,2.135141278927261,0.9204715348378916,2.763141956050889,2.220051113676381,1.808561223745179,3.527757857410437,2.769938063929331,4.009849596782005,2.175804919681508,1.2470947132483996,3.7069865706028367,2.8263485343181554,1.3953427638439129,1.6174510240201765,3.486713081533936,1.330142119237006,3.835645840601469,2.314957379912048,2.951715186844151,2.5373184781881255,2.3035168854761787,2.7957249272804736,2.8832602682327435,4.151518771962194,2.989516194949844,2.80160204845836,4.167958045521995,1.8747240049593275,2.5768060202921097,0.8302704105010326,3.421358655198155,4.094776232933771,1.6225424787225076
192.168.1.112 (Thermostat),ICMP,0,True,1.4808491488431383,2.971809060430714,1.6959502785979024,0.7292832000756395,3.9594217734157313,1.8959611527331217,1.288952561094771,1.4695220450262054,1.874073836804797,2.077236514791057,1.8461286458246784,4.233758130801717,4.020523422619933,3.6770594537698402,4.20788003936759,4.152705989274546,1.5002277190323918,2.5197580850057415,3.758093617017505,2.5437421004431773,2.0544993987080886,2.1338218136697744,1.229293345650453,1.8827498142978112,3.198735340254145,2.25371124559715,4.190442248581276,4.117278341013391,1.1684591783679377,2.002076282764746,3.812305106678994,1.8259727826338648,3.3405056710502237,1.0826965254010064,2.7265292717951866,0.9277429102353043,1.1463488885175122,1.23874789625059,1.8232592216765078,2.746262306514228,3.0566904876538485,1.3852567238171707,3.2470239506352137,3.58868166491978,4.283510696040657,2.4357220151636483
192.168.1.135 (Sensor),TCP,80,False,0.12706962672372557,0.054643632938890435,0.0164806827520928,0.054532578038878954,0.24071548085171152,0.04174061668764213,0.22271314935714184,0.18845394192961373,0.04125194168932697,0.019350380337684794,0.25583787617522735,0.2919878519150994,0.013119383273893904,0.12686371136330457,0.07103508882765623,0.14261405684944858,0.1113504901475716,0.2723857713494454,0.09275264233603629,0.09681080431673002,0.11938059032167439,0.12911183275794233,0.23987252064588793,0.16973487941610713,0.18749157049642548,0.15615006267975745,0.06020420327273055,0.28962920635357914,0.07884529818449147,0.1031811596488435,0.14404889095300036,0.21474895089406695,0.266786831615543,0.15928210983036678,0.1281268523605953,0.028824804473365204,0.18462411902148038,0.23150031324746967,0.1573097358639501,0.2510166035901419,0.22260432260396684,0.1076735243565048,0.03181797770684861,0.1954027212083915,0.056883284208260956,0.10381646899259843
192.168.1.112 (Thermostat),UDP,123,False,0.09049380004504483,0.15919516898510327,0.10789433800120232,0.06443203451308031,0.024138419173026116,0.1506154565292643,0.1650000441618573,0.02121791973834341,0.14128785036259442,0.22638317322012944,0.23341867129611252,0.030489526179545236,0.1265769155592933,0.18422659596130145,0.13581824432799708,0.21536099476195486,0.2738695564984795,0.19378607888676913,0.2072892981267464,0.15048778976270114,0.07569408288872356,0.28318936838692177,0.12708251038475304,0.0801267049317248,0.08586292207282631,0.1962820522061784,0.17094178976590377,0.11369832174203295,0.14098723031355379,0.24956995319814396,0.1968058539652012,0.10952618854179663,0.23543018702668564,0.12769203173777316,0.25795224784845777,0.12281043832817065,0.015999497756642046,0.08192719988596722,0.18257468661286116,0.19020999793458568,0.180898618948258,0.2751428215439005,0.1161679432275814,0.1388099829408929,0.2740160026465716,0.11482328525555559
192.168.1.112 (Thermostat),ICMP,0,True,2.291983698071538,2.978661042977536,1.0318262458725291,3.7247562927278652,1.9284571792104679,1.55167005838122,4.033774679420052,1.5797269400944502,2.758366428647885,3.4830546090698844,1.7548177046059568,4.307198065680962,1.0329707787993239,1.350865552808812,1.4556039320296383,3.5201703706463725,1.1176128556039517,2.1552744508428585,0.7180544721308808,1.309021001431374,4.432859642046686,4.086809781375494,3.0668550907094714,1.5573667192812963,3.8357278330981988,2.5258576989181467,3.8621919325819194,1.693521595565519,1.806739769707341,3.458051273301443,2.169137423115525,1.784189470297407,3.11184259469559,3.1048427677178125,3.9402673185303385,2.8084868425266745,2.433366916050441,3.0315594537922506,2.078104541061452,1.4334177690171264,3.3351971956434827,1.8407563798709425,1.9013639939476494,1.1857545748041471,1.0679934522249526,3.8415735570519765
192.168.1.109 (SmartPlug),ICMP,0,False,0.16168669887573478,0.06836119011135391,0.1060559604991242,0.0789630875823184,0.25839440354961457,0.13691636582550892,0.07997761173819543,0.13067491800463976,0.15023266889379033,0.2634699584430559,0.13199357450530597,0.2695956133837037,0.18601917284618238,0.25833980851339866,0.1924713338662147,0.08739872183286895,0.1677414063936676,0.1177448047314187,0.23104580247397186,0.21533149563272563,0.11896117196313091,0.12310915768524536,0.14137418383921138,0.08287832672613533,0.18165421041169819,0.24930960973772134,0.25865719116161967,0.27846880750849023,0.013431111946248827,0.24598268925621014,0.08791496517035895,0.2872784625948883,0.06917094686772023,0.027063766857788475,0.17160756952752793,0.2401429003694119,0.21465310063968202,0.29404300651918763,0.15772532499210587,0.13176957145228865,0.2853936604688863,0.19970509556321472,0.033451207822053707,0.09221216160801982,0.1485284403633463,0.12118387284223002
192.168.1.135 (Sensor),TCP,443,True,3.212755326817941,1.628630581120818,2.9474023527361943,1.0434492054601487,0.748680123260435,1.2415569104749953,2.560358221359281,1.662844403351409,2.9717355186747216,3.520642989359316,3.879584588911719,1.1263130114439237,3.985705323236548,2.35049266873884,4.389665163740561,1.7843540366359334,2.2094597887115497,1.6468950803571487,4.2199932985411035,4.039172379332537,4.158805587022655,3.4486668390738835,4.274920461881407,2.8913374847778517,1.4183692437621573,2.6708841910464702,3.040893829187846,4.222416268797835,3.4080878569916235,4.119408131567223,1.3568754357663777,2.2197234794117655,2.911895182884365,2.622073773860466,2.482754182643948,2.846975042285232,3.1492525577928934,2.4954063217142832,1.5638917498256215,3.8856162958124516,3.4256295102265826,2.7872969789424715,2.282319337411354,1.5840979877890362,3.572823389605726,2.487369668363069
192.168.1.109 (SmartPlug),UDP,123,False,0.17073310127981473,0.2981440422482518,0.08868414725105794,0.10081821703596125,0.16660766452115278,0.02366512197462789,0.15550181819630463,0.019511566416725058,0.08211058638420278,0.20543787156898594,0.11299047216838215,0.12314932317050097,0.22680528264756955,0.20702512341182774,0.1424382294105635,0.07566585015611525,0.12469721536186981,0.28324620211768753,0.1992727452884603,0.2285849740147939,0.09211044594070311,0.28057612918842695,0.1681529303724022,0.2713437564276245,0.17495013558502562,0.28742115007333385,0.15484050599075008,0.152985289515965,0.13078460098375816,0.0661057873816565,0.04097584999214324,0.2675161427206594,0.089025186135079,0.024512024757353458,0.13529402172100433,0.27249864282400105,0.056674494490034616,0.055880649259085494,0.08134156628110807,0.07284471705831334,0.05464823414560519,0.17327004777260777,0.23744148436346205,0.26567478939497596,0.08664772715372229,0.19172461185263823
192.168.1.104 (Camera),UDP,53,True,1.051505068753997,0.8200228798342667,2.076551861472998,1.9504434992017536,1.3704909697234418,0.9495775691786118,2.909774672419302,1.511738219570037,0.8090101106341986,3.8885792628157922,1.2260490664981045,4.331193876974694,3.240961087672386,3.912301231855005,0.8910091093067898,3.31549969943239,2.845658373347291,3.283460332522197,3.005037828326576,2.3349604630376657,2.907284910279162,2.7227425311670244,1.3846081524141756,1.142932698877568,3.878408099568328,3.79718779692287,1.418127805244913,4.136369228872719,4.4372011039488175,2.261217447707592,4.236778351061304,1.3987902313398632,1.456613801645431,4.149687525629343,4.2238596354758045,4.112637625547205,3.9641287327837,3.3713973706211062,2.235805764620826,3.615156369564854,3.8800395283008537,4.124458624145565,3.387077367802564,3.838331114827022,3.0920511256537093,2.9927089886521703
192.168.1.109 (SmartPlug),ICMP,0,True,2.048093420793305,2.6605519225479197,3.4234919475546732,4.086537940480329,3.957044579308631,2.014150870258745,0.7274624995399145,3.9330752733414434,3.4881642214194617,3.196438928356474,3.4736137956708086,4.064806172234393,1.2547038774601265,3.0624553819405333,4.485668514078455,3.091096375624769,2.261661182904132,4.283929482202525,3.5182321253233537,2.4271824222914606,2.913839008451326,3.5314101487709024,3.398597107320187,2.7077558606889047,1.6832018351351221,4.117004037947004,2.0233082399042206,2.3279339612159675,1.9096037739338938,2.0514254371730267,2.8980547622201875,2.580755147686073,2.4040731885384203,2.033149678047197,1.548903674817784,1.700847847096771,1.6966288568644647,2.7435805775276094,1.020521148762391,1.1896402681769724,3.9272151644275644,2.0808970127918673,1.3956645698131807,0.9286004619566899,0.8542313591075308,4.292893893099468
192.168.1.135 (Sensor),TCP,21,False,0.1467153785094315,0.25669532322808636,0.0667835414726809,0.23575305177115935,0.1013355480921811,0.27297853392330856,0.26669026001683926,0.04052508487779333,0.28073588674006045,0.28232732719954895,0.29415047961279905,0.11604718253615234,0.28687794837202457,0.2897968739390335,0.20406686351560582,0.25120092123971877,0.08556035774596099,0.1907744764796402,0.05094732601341202,0.26250744124600506,0.29785524485960224,0.26209491067331653,0.1262191955102884,0.1704091407208375,0.2920327125657984,0.09056926120362901,0.10700365985970274,0.08718020828045943,0.16369490058616842,0.19202269598810887,0.2908801053034906,0.18045171990688094,0.07366463358272506,0.29385792768763,0.04200360516701484,0.08199970828742906,0.05216494797811986,0.1922287547104877,0.26033340456830245,0.27400030036146517,0.028853844250832296,0.186527790597616,0.16166836949357322,0.14494636709012199,0.12374828533190839,0.23063671836298116
192.168.1.112 (Thermostat),UDP,68,False,0.24543622524445985,0.22119976697741883,0.1891607258892496,0.2665823005857344,0.19333982078095563,0.15678487828578783,0.08362663779058739,0.18745595638062876,0.2240001312879961,0.19197497456623105,0.2173578826810194,0.17860678634803745,0.2263811776439042,0.23841697158456168,0.015422021678180346,0.2542463065489671,0.015017703678490427,0.2717097844760531,0.17690850478690562,0.05030305503168494,0.27459798749744485,0.13009393908618563,0.18491617389641135,0.08606343292062929,0.14207348457546193,0.09503017646111116,0.25923403402578876,0.29026820828402583,0.12587485645321483,0.21933402359194049,0.1659542854773982,0.13804607015380993,0.2207693160288985,0.18819193723606895,0.017791482258450914,0.09864102962537599,0.1522503847449586,0.23976485102894654,0.2107985770792927,0.11763941024314661,0.12735936211108673,0.07869547194639889,0.1886693575532068,0.1298711011248928,0.09994212667626526,0.29035730685778655
192.168.1.109 (SmartPlug),ICMP,0,True,3.338814267619518,2.108004652912573,1.8009806123350371,0.7421671176599898,3.209855327160736,2.361677217488202,4.455404907420429,1.1862578963499077,2.4057532632886884,3.2844057972488168,4.1595408988116525,4.299934683015306,0.8453750775215371,3.0748108928674336,2.672095094312515,2.706752531268643,1.3851137848396138,4.411710551273431,3.885509472619294,4.052138403826809,1.747962190747843,1.800860913509799,1.0437007159584173,1.568794697409381,1.0451562374125933,4.180320911278636,1.9223669135328252,3.033261244369272,4.002976440146303,2.2685976417031295,0.9675103917914036,3.1328847362629997,3.307026197223097,2.9051247877058977,0.7703297222058249,1.2398803301625008,4.111108746570424,2.8448016983455267,2.3486866517039395,2.635761147042306,3.0891731673076297,2.0063416957594393,0.789813246486983,3.427496390638254,2.4869145530938934,4.221306374174037
192.168.1.104 (Camera),TCP,80,False,0.26084311798616866,0.021307263777007576,0.01745161216324598,0.2953729158909335,0.1457980256099112,0.052509106292894105,0.05745243865255545,0.06051553076679263,0.29373764680645886,0.08756298179192218,0.2433339619922166,0.018881583256876333,0.11114630802803752,0.23324934971038916,0.23527400093974676,0.18758505465968606,0.18150659949594444,0.23910434667808605,0.08502766525819773,0.05144030802908402,0.058656791969820786,0.28882780966233124,0.06922413355189061,0.1956001685175129,0.08889758531236662,0.0620669278014958,0.26205922077355936,0.22472954482786037,0.275266645340294,0.20704152781535537,0.22527945022037663,0.09152270658210176,0.13022963515471223,0.2689041549025688,0.20206250984136753,0.07309959761072095,0.14424686183964397,0.26087317247480163,0.2242141969117173,0.03008989816130115,0.15746694217179,0.17218892294250104,0.09279246669156345,0.14615073064618267,0.10630047596460675,0.2790985600399339
192.168.1.135 (Sensor),TCP,443,True,1.4679844757859777,0.7185723201563986,2.3009864091950325,3.244282586972492,3.973205153898303,2.4335837057855567,2.6906413081917036,1.9147838853011483,1.5975777354216611,2.4408822087507414,1.7019150169167891,1.0030238935314766,2.7888427196463184,3.337179467077468,2.455346449186038,4.1219291280945205,2.366656516546514,2.305773104608868,1.524400559259726,3.1082149409039044,0.9741596915094234,1.5248956219642702,4.279703373405308,1.628930312430125,4.265053926690656,1.086792099040408,2.5204377852820032,2.9676870885662057,3.336654988742781,4.002400418969658,0.764730288991785,1.3961199364248493,2.3786381916915635,2.854831931725262,1.7879020438720812,2.245610136355001,3.5471854687645106,1.6181337913510052,2.2667716736359167,3.1336966885621553,2.8517194749349537,3.65580691080641,2.420558006582479,1.0108493738037305,1.9980949426853813,4.226403692946324
192.168.1.112 (Thermostat),TCP,80,True,0.9474089423812782,3.1632171936233346,2.76806406146601,2.4397732658723497,2.135371849941122,3.942669301300362,2.107974843938617,3.077869187087731,1.6042048443511097,1.3919314733327999,1.5489209773976311,4.462759362776789,3.9130981029142013,1.304205162698167,2.698866008126506,4.345785917652822,3.0821942024821105,2.5930779332277454,3.9411029768581463,4.053437188827191,0.7099998775740762,1.5674148128511578,3.512342216112944,1.357448093190662,3.8947453033651787,3.7741638487453226,1.170010335090266,1.730947962092152,2.4846677386925466,3.4912049071515634,3.878478513643687,3.216778388317632,0.9664059552739368,2.631550925820111,4.293001574239706,2.6247363749891743,0.839568445339868,2.982260443855453,1.7031801459783071,2.7023995416424462,3.315287652827977,1.9055496801239507,3.642882703954702,2.827213807171474,3.865905887903523,3.186339008685559
192.168.1.109 (SmartPlug),UDP,53,True,3.3647143954758807,1.6651144480498505,3.6266142998825783,4.356132794176912,2.0391102833638937,2.5421617668031686,1.1124520508503821,1.1997079697573207,4.441656199537226,1.872521076047169,2.82799404569744,4.379230493927703,0.9811324545673177,0.7377818351888916,2.5528087601110796,2.5927303711356045,1.9740656154257825,3.360886348742608,2.691873868632462,2.0146629259387807,3.6937782330520426,1.5076732053109612,1.1860039898032138,2.570963171238292,4.316394759710171,1.2813694208037127,3.002186944751605,2.037776804562071,2.4968293099984455,2.070246809853003,2.1196800378045637,0.7779897970814774,2.3169555248536815,4.3372003345249,3.96566809702579,2.911269514917536,3.3489352962197962,1.4483389969741858,2.6987833915129915,1.3899054774347275,0.8211314871111615,4.272699138896808,2.8296174564712393,1.7760863325709624,1.8295411738688938,1.9212849311285496
192.168.1.135 (Sensor),TCP,443,True,4.389119448220058,1.6874910419237947,1.0500364862813492,3.219866076577296,3.3896791097503325,1.2079446928511404,1.1685340944542821,4.279254833524436,3.9605460259661642,1.7053700839593497,1.1858679702440875,0.896386683620424,3.2687172646018805,1.002725184308462,0.8502492596431339,4.228019714057828,3.391546002987317,3.7508818129789443,3.622137302246351,3.3035057350736627,3.8598584142895254,2.7168104529297334,3.3765029654619374,3.638352516942777,0.8049079833298758,3.389984686908175,2.934546091932191,0.7203552709740747,3.533503004612781,2.8397562088877955,1.7405183134361546,1.5300634324508882,2.2484846520609487,2.9591811838245468,2.2686518353850347,3.2037582222330885,1.5573312666943364,0.9292590696906191,4.153465763456653,2.007304823063076,1.1755219259218663,0.8838211956272765,2.628626607674433,0.7824434827641288,1.3533274991013327,4.387314577632703
192.168.1.112 (Thermostat),UDP,68,True,3.4980285030475127,2.703743174599591,4.241296090277474,2.6355874590080486,4.3062802795673,2.5239950692396285,3.204331834381123,2.228186442833856,3.419544146286273,1.0008557944222392,1.9952791089870328,3.482236655070997,4.473649587896251,4.358637469215798,1.5344699998405584,3.4838363965861996,1.7522489174068656,2.189627745305024,2.665604601340429,3.393109808005459,2.0477231110175005,1.5732020094993364,1.701883804774926,3.270209433120643,1.7622836923746241,3.810156937777406,2.924251548698642,3.422499496796352,2.533038381768021,4.384226154767813,3.2856184055822544,1.0080920347794917,2.0729164747460755,1.8351342232101124,2.877150404641082,2.1313669915214772,0.9471142922604775,3.075323405428671,1.8737471190285486,1.4060812395976465,2.858447884341931,2.3976313751744627,3.287372634349272,0.9884048969343091,4.090660045676455,3.4849867781923205
192.168.1.104 (Camera),UDP,67,False,0.23661370166469523,0.21182729589312463,0.19252743463370994,0.1448491313841288,0.24953651545062855,0.06602626913870359,0.04017203788766703,0.24685281026561576,0.1316558284160895,0.2206623477765443,0.04740298757084652,0.02685871379125656,0.2563941207367471,0.08785415643925844,0.1830144261787917,0.15624949655712708,0.10715501368527411,0.15711324805485205,0.27563669408989355,0.1194253690289202,0.276847850651525,0.11338504071197572,0.2532149030113061,0.0901917274543042,0.2044883601805124,0.1079240528472041,0.29633495974240065,0.13822625034297373,0.23554954273302853,0.05568110279775039,0.2870418448322674,0.030800239356006155,0.03417886275765436,0.16261110891681518,0.14473803450825282,0.11963252887048623,0.21865439842164036,0.26810094836458115,0.1681329032816614,0.11457856461595851,0.23376152276161657,0.20078403497379896,0.1420858614975209,0.21157273607499028,0.04765298091427804,0.054332841544901464
192.168.1.109 (SmartPlug),TCP,443,True,2.03144670654871,2.7419552408706274,1.0276179727362103,1.3159901745301066,2.744634876766021,1.7746770982362268,1.1091951126340258,2.4709432005287284,1.8510721809543202,2.044460237267633,3.615582468194803,3.0804183609745417,1.1960972021570195,4.084054370393212,1.1888573174665027,2.8303605666444955,1.1887940310437886,2.6928636670401533,0.738082309503629,0.7217494560925106,2.5394491763234845,4.44400938165749,2.5192018905864204,1.7783950430834095,3.7703591780132655,3.7773269662694053,1.2332834597964966,3.135896251456834,2.8875586874105448,2.8012116238263856,2.810326609749131,2.9029902450983274,2.8307219338379053,1.2833411534690962,2.4627850473905215,3.4755828291462834,3.3990476895472552,2.0322575553120084,3.153393464996431,0.7683270463548783,2.1720047067371966,2.2216158888723347,3.4275451474523964,4.267505886656078,4.343199300608927,0.8891747960288491
192.168.1.112 (Thermostat),ICMP,0,False,0.24720891614174656,0.15426469408876245,0.044986423143973615,0.05713035237314811,0.0402547489671544,0.24871423926732553,0.15773992727413957,0.21438911821358222,0.2147475312395445,0.019707641198973613,0.28554342831179524,0.13009516729946774,0.16578356995214302,0.01869594910715682,0.14414199099863498,0.17031416272512603,0.14270389467855304,0.252752240549476,0.22296053841891622,0.2964020004977226,0.27678132954823353,0.14768357688305128,0.29746907579521165,0.17265154919750378,0.13124106472711433,0.2155873952084711,0.030955158940453198,0.05669412412914088,0.13923502453660663,0.19155804955877556,0.15055973756490623,0.22973683531057149,0.18932512220300496,0.2820429094442548,0.15686192111209815,0.12219188302739344,0.0424135736455147,0.20173846797594266,0.18054060214221174,0.017608151972934444,0.17326694762442638,0.12478577718653638,0.07092679599922852,0.11125018024337166,0.023194035573945365,0.01777920878818796
192.168.1.104 (Camera),TCP,443,True,3.6183319630240423,2.1878927737611282,3.1862394466082984,2.2883385682860595,2.5608368219759665,4.200233473712725,1.138286641384144,2.515569181615927,1.4290773686613893,3.5099517656749146,3.0235322171130807,3.4294891454711616,4.027005044945078,2.425607619455538,3.213106061293746,3.9576550184525754,2.8294487056455386,3.461520923871584,1.3745324053942203,2.268072341336513,3.501260422393897,3.3622243148174773,0.848800706609768,4.206140844308596,1.493675312659253,3.498685246415282,3.42769686716126,3.0343635959889106,1.5932959157890219,2.193984613796843,4.186656158818233,1.7887010275002726,3.317428395666319,2.4849585748803014,2.5361223318910326,4.238564274555582,2.994383560424822,2.997791094048221,1.7681326135130337,1.6302889424709415,3.8787502604126676,1.535100401593343,1.2722697776007594,3.8516287794029003,4.1656692045283945,3.221266749859664
192.168.1.135 (Sensor),TCP,443,False,0.037144316818511394,0.12061789555817976,0.1971184662888761,0.05650153399216826,0.01856289076723034,0.26651738150577153,0.10326053206930104,0.14668637372042548,0.2710523184891224,0.04836620674547402,0.28123435017142295,0.15278705204829013,0.18812467313428757,0.2766973420608848,0.10981166042242611,0.060162689816239893,0.21125691687067186,0.01988849816794892,0.16015267978217207,0.06713027762647963,0.14778114950843593,0.15251420202548627,0.05193148467978142,0.1949193382361861,0.16402599190204142,0.095141099624918,0.021751356235385835,0.0904113483856093,0.1526228809381844,0.28054919835529263,0.19798727784429754,0.09837350786516792,0.02511010593701264,0.24130235156128413,0.11228085735966324,0.2290236005359724,0.07008299636699335,0.17462040208685906,0.29222975477166885,0.16087801855889422,0.2606724285704322,0.13788028802952443,0.20332819046238435,0.17434200016073198,0.0654720362938355,0.275911800022759
192.168.1.135 (Sensor),TCP,22,False,0.19305301983747075,0.0947310561855863,0.27085365035641756,0.2416918435316291,0.05142558988733086,0.041392648928071936,0.18288492429007216,0.01818936476366632,0.1599412815842616,0.18938914215644653,0.04839610334378206,0.08257106766931768,0.12920939540766258,0.18905497311475158,0.28172375971132313,0.05635789535548981,0.28031045913873154,0.2296445145323542,0.28041613757588063,0.21167884402901818,0.1642210313903044,0.2592466130787934,0.17407007890190734,0.21480085973828492,0.0497327503737355,0.29146920965560896,0.07082278589202651,0.2755891981735,0.07899207044589601,0.012767497738991414,0.1859497945142128,0.0645583576082094,0.07056107272845961,0.22448455260505085,0.19415826672559838,0.18544848512421055,0.2784036278147822,0.2456599119105882,0.022004831115383507,0.2610841062139292,0.08056544462206616,0.22956259049265856,0.13272879074699923,0.20708083666217902,0.047111391089525716,0.04204724047147244
192.168.1.104 (Camera),TCP,21,True,1.4096698922219164,1.4143614205239698,3.5394075209549714,2.385296119533553,3.7987986305936,2.915749762343233,3.69978392289397,4.373750735470541,1.457713861802989,4.486439850526808,4.033104210145804,2.9858386033112216,2.1424650917476185,3.1590636762736084,2.9405410943091033,1.826967840059168,2.5239216175125643,1.552230869996388,0.7712115634791831,2.083911929295768,2.9460770158483136,2.8482214499982987,1.3283790945116456,4.3214226169852585,4.145383719135003,1.215768718433348,1.843194152253323,0.9076899452219457,2.008040021337525,4.152910912326535,2.0187151387217463,1.5548821882554615,2.1275540746647783,2.052516513424438,4.330073815175046,1.1879502676510105,1.7578352254631304,3.232636177426418,2.45612861445485,1.2855942920160146,1.6228872941861627,1.1368692002761225,1.7039120529975595,2.6545494568355665,3.228316310104474,3.354136736614694
192.168.1.112 (Thermostat),TCP,22,True,1.191132169512803,2.3836914695328453,1.358536235847788,1.9866313795273294,3.9591713688265147,3.503963548381172,2.6777774287374743,1.7694018726521186,3.3684449335163924,1.515877120917973,3.338497325508243,2.0097290019582585,1.2169901581171318,3.6903924712757536,2.98453402137579,1.2110211299905576,4.045971350395258,2.865008781668574,1.911142177781225,3.118916871303984,4.478319506228574,2.4602810421381562,4.450461125821501,2.333010126093381,3.0427037644071158,4.2538092474440035,1.9012519952421478,4.247982363913558,4.095348225777514,2.7218541018597993,2.9170541141741797,1.2386435309851318,3.550767760044809,3.8800600737230484,1.6544317611582882,2.2645307506022894,2.1899880572880495,1.593865125900983,1.0911390647510433,2.212513587797922,2.242649980222856,1.901454286671713,2.2921252869471433,1.5693550816162363,2.883717790725183,3.493923996707097
192.168.1.104 (Camera),ICMP,0,True,1.0318493120534826,0.9247322515338869,1.8697254999081176,2.2933684221559756,3.3024453608115714,2.4894017185247836,1.8975507819821569,3.720671522798148,1.7673467011987054,3.2302373243133387,4.009866641582611,3.8735071064873443,3.7370995377288683,3.149431518096258,3.1101617445722205,2.9070906116831194,1.2959402897377539,3.562308520689384,1.2772180137962073,4.450324422997739,3.262080041658809,4.29427673825264,4.094676312157866,3.2443665887498003,1.534881006115961,1.7179915452597527,3.1234075457335626,4.173608749322735,3.804299009611114,3.6742293356521056,3.397375422488806,3.2226642517227573,3.0172329226531023,3.3222302304473486,4.1562854403008,2.762435372648395,2.024368524257442,3.4216550924049995,0.7614111753703053,4.150250517424569,4.06888169233072,3.157378546664204,3.5100240564815746,3.486437065353125,3.783172811870518,2.668688587165633
